type	onset
1	20.420989990234375
2	21.040985107421875
1	21.81103515625
2	22.49102783203125
1	23.280975341796875
2	23.98101806640625
1	24.700958251953125
2	25.450958251953125
1	26.280914306640625
2	26.920928955078125
1	27.590911865234375
2	28.3809814453125
1	29.190887451171875
2	30.000885009765625
1	30.810882568359375
2	31.610870361328125
1	32.170867919921875
2	32.8209228515625
1	33.62091064453125
2	34.520843505859375
1	35.710845947265625
2	36.270843505859375
1	36.910888671875
2	37.59088134765625
1	38.130828857421875
2	38.740814208984375
1	39.33087158203125
2	39.870849609375
1	40.480804443359375
2	41.030792236328125
1	41.630767822265625
2	42.17083740234375
1	42.830780029296875
2	43.40081787109375
1	44.0908203125
2	44.7008056640625
1	45.310791015625
2	45.900726318359375
1	46.790740966796875
2	47.4207763671875
1	48.22076416015625
2	48.940704345703125
1	49.53076171875
2	50.230682373046875
1	51.08074951171875
2	52.100677490234375
1	53.04071044921875
2	53.78070068359375
1	54.90069580078125
2	55.52069091796875
1	56.0706787109375
2	56.660614013671875
1	57.270599365234375
2	57.890594482421875
1	58.50067138671875
2	59.1806640625
1	59.950592041015625
2	60.750579833984375
1	61.5206298828125
2	62.240570068359375
1	63.200531005859375
2	63.950531005859375
1	64.60055541992188
2	65.16058349609375
1	65.74050903320312
2	66.31051635742188
1	66.87051391601562
2	67.4505615234375
1	67.99050903320312
2	68.54049682617188
1	69.21047973632812
2	69.800537109375
1	70.76046752929688
2	71.30044555664062
1	71.88046264648438
2	72.44046020507812
1	73.1405029296875
2	73.84042358398438
1	74.52041625976562
2	75.00048828125
1	75.57040405273438
2	76.240478515625
1	76.83041381835938
2	77.46041870117188
1	78.07040405273438
2	78.720458984375
1	79.3304443359375
2	79.84036254882812
1	80.50042724609375
2	81.0704345703125
1	81.63034057617188
2	82.22036743164062
1	82.67041015625
2	83.33035278320312
1	84.12033081054688
2	85.92031860351562
1	88.14028930664062
2	89.16033935546875
1	90.07028198242188
2	90.73025512695312
1	91.29025268554688
2	91.85025024414062
1	92.4403076171875
2	93.00030517578125
1	93.560302734375
2	94.05029296875
1	94.57022094726562
2	95.11019897460938
1	95.60028076171875
2	96.10018920898438
1	96.58026123046875
2	97.11019897460938
1	97.60018920898438
2	98.08016967773438
1	98.58016967773438
2	99.1202392578125
1	99.63015747070312
2	100.18023681640625
1	100.62014770507812
2	101.18014526367188
1	101.68014526367188
2	102.17013549804688
1	102.67013549804688
2	103.18014526367188
1	103.68014526367188
2	104.13018798828125
1	104.68017578125
2	105.21011352539062
1	105.82009887695312
2	106.40011596679688
1	106.86007690429688
2	107.42007446289062
1	107.96014404296875
2	108.46014404296875
1	109.10006713867188
2	109.62008666992188
1	110.23007202148438
2	110.82003784179688
1	111.38003540039062
2	111.94003295898438
1	112.4700927734375
2	113.03009033203125
1	113.590087890625
2	114.13003540039062
1	114.68002319335938
2	115.26998901367188
1	115.79000854492188
2	116.42001342773438
1	116.99005126953125
2	117.69998168945312
1	118.20999145507812
2	118.98995971679688
1	119.47003173828125
2	120.260009765625
1	120.97994995117188
2	121.52993774414062
1	122.05999755859375
2	122.75991821289062
1	123.3699951171875
2	123.89993286132812
1	124.40997314453125
2	125.17990112304688
1	125.79989624023438
2	126.26995849609375
1	126.96987915039062
2	127.50994873046875
1	128.16989135742188
2	128.74993896484375
1	129.39987182617188
2	129.97991943359375
1	130.93984985351562
2	131.39990234375
1	132.03982543945312
2	132.7698974609375
1	133.63980102539062
2	134.19979858398438
1	134.79986572265625
2	135.56979370117188
1	136.15985107421875
2	136.76980590820312
1	137.34976196289062
2	137.9498291015625
1	138.46975708007812
2	139.03976440429688
1	139.65975952148438
2	140.20974731445312
1	140.71975708007812
2	141.24972534179688
1	141.81973266601562
2	142.3997802734375
1	142.93972778320312
2	143.46969604492188
1	144.02969360351562
2	144.6397705078125
1	145.22970581054688
2	145.75967407226562
1	146.29974365234375
2	146.82968139648438
1	147.50967407226562
2	148.14971923828125
1	148.86965942382812
2	149.46963500976562
1	150.14962768554688
2	150.73965454101562
1	151.33963012695312
2	151.9296875
1	152.46963500976562
2	153.0496826171875
1	153.68960571289062
2	154.30960083007812
1	154.87960815429688
2	155.5196533203125
1	156.06964111328125
2	156.67959594726562
1	157.32955932617188
2	157.83956909179688
1	158.38955688476562
2	158.9896240234375
1	159.77960205078125
2	160.4696044921875
1	161.09951782226562
2	161.73953247070312
1	162.34951782226562
2	162.92953491210938
1	163.44949340820312
2	163.99957275390625
1	164.58950805664062
2	165.12948608398438
1	165.68948364257812
2	166.24948120117188
1	166.779541015625
2	167.3895263671875
1	167.95953369140625
2	168.51943969726562
1	169.17950439453125
2	169.79949951171875
1	170.30941772460938
2	170.81942749023438
1	171.3494873046875
2	172.06942749023438
1	172.64947509765625
2	173.13946533203125
1	173.72940063476562
2	174.25946044921875
1	174.75946044921875
2	175.35940551757812
1	175.87936401367188
2	176.47943115234375
1	177.02938842773438
2	177.59942626953125
1	178.09942626953125
2	178.71942138671875
1	179.30935668945312
2	179.83932495117188
1	180.28933715820312
2	180.93939208984375
1	181.57931518554688
2	182.20932006835938
1	182.74929809570312
2	183.599365234375
1	184.37930297851562
2	185.15927124023438
1	185.76934814453125
2	186.4393310546875
1	187.0693359375
2	187.6793212890625
1	188.29931640625
2	188.96929931640625
1	189.46929931640625
2	190.05923461914062
1	190.67922973632812
2	191.23922729492188
1	191.81927490234375
2	192.40921020507812
1	192.88919067382812
2	193.40921020507812
1	193.95919799804688
2	194.49917602539062
1	195.03924560546875
2	195.55917358398438
1	196.11917114257812
2	196.67916870117188
1	197.16915893554688
2	197.77914428710938
1	198.36920166015625
2	198.98919677734375
1	199.51913452148438
2	200.0491943359375
1	200.63912963867188
2	201.169189453125
1	201.649169921875
2	202.17910766601562
1	202.71908569335938
2	203.20916748046875
1	203.70907592773438
2	204.29910278320312
1	204.80914306640625
2	205.30914306640625
1	205.83908081054688
2	206.32907104492188
1	206.839111328125
2	207.35903930664062
1	207.839111328125
2	208.38909912109375
1	209.0791015625
2	210.03903198242188
1	210.61907958984375
2	211.299072265625
1	211.9090576171875
2	212.54898071289062
1	213.12899780273438
2	213.71905517578125
1	214.30899047851562
2	214.8890380859375
1	215.45895385742188
2	216.1190185546875
1	216.65896606445312
2	217.31893920898438
1	217.968994140625
2	218.57894897460938
1	219.10891723632812
2	219.69894409179688
1	220.23892211914062
2	220.76898193359375
1	221.29891967773438
2	221.88888549804688
1	222.428955078125
2	223.05886840820312
1	223.70889282226562
2	224.32888793945312
1	224.93887329101562
2	225.638916015625
1	226.15884399414062
2	226.74887084960938
1	227.55889892578125
2	228.08883666992188
1	228.67889404296875
2	229.25881958007812
1	229.9788818359375
2	230.51882934570312
1	231.37881469726562
2	233.34878540039062
1	234.12884521484375
2	234.97882080078125
1	235.63876342773438
2	236.35882568359375
1	236.99874877929688
2	237.87875366210938
1	238.76870727539062
2	239.59872436523438
1	240.09872436523438
2	240.66876220703125
1	241.41876220703125
2	241.96875
1	242.60867309570312
2	243.30868530273438
1	243.84866333007812
2	244.39865112304688
1	244.938720703125
2	245.51864624023438
1	246.15866088867188
2	246.668701171875
1	247.25863647460938
2	247.79861450195312
1	248.35861206054688
2	249.0286865234375
1	249.62863159179688
2	250.34860229492188
1	250.96859741210938
2	251.66860961914062
1	252.17864990234375
2	252.858642578125
1	253.56857299804688
2	254.14862060546875
1	254.78854370117188
2	255.29855346679688
1	255.76861572265625
2	256.2885437011719
1	256.818603515625
2	257.3985290527344
1	257.9085388183594
2	258.4385070800781
1	259.03857421875
2	259.6784973144531
1	260.2585144042969
2	260.8185119628906
1	261.4084777832031
2	261.94854736328125
1	262.4784851074219
2	263.008544921875
1	263.5684509277344
2	264.3284606933594
1	264.92852783203125
2	265.5985107421875
1	266.2384338378906
2	267.2784118652344
1	268.9084167480469
2	269.7084045410156
1	270.34844970703125
2	271.0184020996094
1	271.6083679199219
2	272.1783752441406
1	272.7883605957031
2	273.31842041015625
1	273.81842041015625
2	274.4083557128906
1	275.0883483886719
2	275.8583984375
1	276.6283264160156
2	277.4783935546875
1	278.0382995605469
2	278.63836669921875
1	279.14837646484375
2	279.7782897949219
1	280.36834716796875
2	280.8482971191406
1	281.37835693359375
2	281.8382873535156
1	282.29833984375
2	282.8982849121094
1	283.4083251953125
2	283.9482727050781
1	284.4282531738281
2	284.8883056640625
1	285.4182434082031
2	285.9782409667969
1	286.42828369140625
2	286.9682312011719
1	287.4482116699219
2	287.91827392578125
1	288.40826416015625
2	288.8882141113281
1	289.3182067871094
2	289.8681945800781
1	290.3282470703125
2	290.8581848144531
1	291.3481750488281
2	291.8182373046875
1	292.24822998046875
2	292.6981506347656
1	293.2681579589844
2	293.7481384277344
1	294.2481384277344
2	294.7581481933594
1	295.2081604003906
2	295.7281188964844
1	296.3081359863281
2	296.898193359375
1	297.4281311035156
2	297.9681091308594
1	298.4480895996094
2	298.9781188964844
1	299.4681091308594
2	299.9980773925781
1	300.4681396484375
2	300.9781494140625
1	301.53814697265625
2	301.9780578613281
1	302.4581298828125
2	303.0380554199219
1	303.7880554199219
2	304.5880432128906
1	305.11810302734375
2	305.72808837890625
1	306.3980407714844
2	307.1780090332031
1	307.7580261230469
2	308.2779846191406
1	308.8580017089844
2	309.3979797363281
1	309.9579772949219
2	310.54803466796875
1	311.1279602050781
2	311.6179504394531
1	312.1179504394531
2	312.6479797363281
1	313.2080078125
2	313.718017578125
1	314.2879333496094
2	314.7879333496094
1	315.3979187011719
2	315.8879089355469
1	316.3979187011719
2	316.9479064941406
1	317.48797607421875
2	317.9978942871094
1	318.4978942871094
2	319.0279541015625
1	319.6278991699219
2	320.1178894042969
1	320.6578674316406
2	321.2678527832031
1	321.7878723144531
2	322.3478698730469
1	322.92791748046875
2	323.4578552246094
1	323.9478454589844
2	324.4278259277344
1	324.8578186035156
2	325.3578186035156
1	325.8478088378906
2	326.327880859375
1	326.74786376953125
2	327.2278137207031
1	327.7178039550781
2	328.1578063964844
1	328.5978088378906
2	329.037841796875
1	329.4678039550781
2	329.8977966308594
1	330.3877868652344
2	330.8577575683594
1	331.33782958984375
2	331.8177795410156
1	332.2277526855469
2	332.6477355957031
1	333.18780517578125
2	333.68780517578125
1	334.0877380371094
2	334.5777282714844
1	335.0277404785156
2	335.5077209472656
1	335.9377136230469
2	336.3677062988281
1	336.8177185058594
2	337.3177185058594
1	337.7976989746094
2	338.2876892089844
1	338.8177490234375
2	339.2976989746094
1	339.87774658203125
2	340.47772216796875
1	341.1476745605469
2	341.6776428222656
1	342.2076721191406
2	342.71771240234375
1	343.2476501464844
2	343.7776184082031
1	344.2677001953125
2	344.7976379394531
1	345.2776184082031
2	345.8876037597656
1	346.36767578125
2	346.8775939941406
1	347.3976135253906
2	347.9275817871094
1	348.4775695800781
2	348.9676513671875
1	349.6275939941406
2	350.2175598144531
1	350.75762939453125
2	351.2075500488281
1	351.6876220703125
2	352.1375427246094
1	352.5775451660156
2	353.0275573730469
1	353.5075378417969
2	353.97760009765625
1	354.46759033203125
2	354.96759033203125
1	355.4775085449219
2	355.8875732421875
1	356.3575134277344
2	356.8374938964844
1	357.3274841308594
2	357.7774963378906
1	358.1575012207031
2	358.6075439453125
1	359.0574645996094
2	359.53753662109375
1	360.0174865722656
2	360.51751708984375
1	360.9874572753906
2	361.5474548339844
1	362.0775146484375
2	362.5574951171875
1	363.0675048828125
2	363.5374450683594
1	364.0574951171875
2	364.4974060058594
1	365.2874755859375
2	365.72747802734375
1	366.2373962402344
2	366.71746826171875
1	367.2273864746094
2	367.637451171875
1	368.0873718261719
2	368.5373840332031
1	368.9673767089844
2	369.3873596191406
1	369.8373718261719
2	370.2673645019531
1	370.7773742675781
2	371.2373352050781
1	371.58740234375
2	372.1173400878906
1	372.64739990234375
2	373.0973205566406
1	373.5373229980469
2	374.057373046875
1	374.4673156738281
2	374.99737548828125
1	375.4573059082031
2	375.7673034667969
1	376.4472961425781
2	377.1172790527344
1	377.7472839355469
2	378.3172912597656
1	378.8372497558594
2	379.3572692871094
1	379.7972717285156
2	380.2272644042969
1	380.68731689453125
2	381.1372375488281
1	381.5972595214844
2	382.0772399902344
1	382.5172424316406
2	382.9372253417969
1	383.3372802734375
2	383.7372131347656
1	384.13726806640625
2	384.5271911621094
1	384.9272155761719
2	385.25726318359375
1	385.6772155761719
2	386.0871887207031
1	386.5071716308594
2	386.937255859375
1	387.3171691894531
2	387.7171936035156
1	388.1171569824219
2	388.5372314453125
1	388.9171447753906
2	389.33721923828125
1	389.71722412109375
2	390.1071472167969
1	390.5072021484375
2	390.8671569824219
1	391.2871398925781
2	391.6671447753906
1	392.0371398925781
2	392.42718505859375
1	392.8371276855469
2	393.2171325683594
1	393.5771179199219
2	393.9371032714844
1	394.29718017578125
2	394.6770935058594
1	395.0570983886719
2	395.3670959472656
1	395.77716064453125
2	396.0671081542969
1	396.4471435546875
2	396.7370910644531
1	397.2070617675781
2	397.4570617675781
1	397.9570617675781
2	398.1871337890625
1	398.73712158203125
2	399.0870666503906
1	399.5570373535156
2	399.8870544433594
1	400.2570495605469
2	400.71710205078125
1	401.0570373535156
2	401.4270324707031
1	401.8070373535156
2	402.20709228515625
1	402.757080078125
2	403.4770202636719
1	403.9970703125
2	404.4970703125
1	405.05706787109375
2	405.6470031738281
1	406.1070556640625
2	406.53704833984375
1	407.0169982910156
2	407.51702880859375
1	408.0069885253906
2	408.50701904296875
1	408.9969787597656
2	409.5469665527344
1	409.99700927734375
2	410.4669494628906
1	410.9969177246094
2	411.4169921875
1	411.9269104003906
2	412.34698486328125
1	412.7769775390625
2	413.2369079589844
1	413.6669006347656
2	414.0569152832031
1	414.4369201660156
2	414.81695556640625
1	415.2068786621094
2	415.55694580078125
1	415.9568786621094
2	416.3368835449219
1	416.6468811035156
2	416.9468688964844
1	417.3968811035156
2	417.6868591308594
1	418.1968688964844
2	418.6368713378906
1	419.02691650390625
2	419.77691650390625
1	420.2868347167969
2	420.87689208984375
1	421.3468322753906
2	421.8268127441406
1	422.2868347167969
2	422.7467956542969
1	423.3168029785156
2	424.0768127441406
1	424.6867980957031
2	425.3768005371094
1	425.8868408203125
2	426.3367614746094
1	426.746826171875
2	427.1467590332031
1	427.6067810058594
2	427.9567565917969
1	428.42681884765625
2	428.7767639160156
1	429.2067565917969
2	429.54681396484375
1	430.0867919921875
2	430.4367370605469
1	430.7867126464844
2	431.1867370605469
1	431.5767822265625
2	431.9067077636719
1	432.2767028808594
2	432.5967102050781
1	432.94677734375
2	433.2967224121094
1	433.6567077636719
2	433.98675537109375
1	434.3266906738281
2	434.7066955566406
1	435.0267028808594
2	435.3966979980469
1	435.6866760253906
2	436.0666809082031
1	436.9966735839844
2	437.5366516113281
1	438.0866394042969
2	438.5966491699219
1	439.0866394042969
2	440.0366516113281
1	440.5966491699219
2	441.03668212890625
1	441.4366149902344
2	441.8866271972656
1	442.4165954589844
2	442.8166198730469
1	443.2265930175781
2	443.64666748046875
1	444.01666259765625
2	444.3965759277344
1	444.816650390625
2	445.1766357421875
1	445.546630859375
2	445.9165954589844
1	446.3165588378906
2	446.7465515136719
1	447.1465759277344
2	447.546630859375
1	447.9565734863281
2	448.34661865234375
1	448.776611328125
2	449.1566162109375
1	449.5565490722656
2	450.0565490722656
1	450.4865417480469
2	450.93658447265625
1	451.3865051269531
2	451.91656494140625
1	452.2464904785156
2	452.66656494140625
1	453.0765075683594
2	453.4964904785156
1	453.95654296875
2	454.466552734375
1	454.88653564453125
2	455.25653076171875
1	456.4164733886719
2	456.99652099609375
1	457.5064392089844
2	458.0864562988281
1	458.4464416503906
2	458.8964538574219
1	459.2664489746094
2	459.6764221191406
1	460.0764465332031
2	460.4764099121094
1	460.7964172363281
2	461.1864318847656
1	461.5464172363281
2	461.8564147949219
1	462.2364196777344
2	462.6064147949219
1	462.9764099121094
2	463.29644775390625
1	463.7063903808594
2	463.9664001464844
1	464.41644287109375
2	464.7463684082031
1	465.0563659667969
2	465.4363708496094
1	465.7264404296875
2	466.1363830566406
1	466.4963684082031
2	466.8463439941406
1	467.1964111328125
2	467.56640625
1	467.9464111328125
2	468.2963562011719
1	468.7263488769531
2	469.0363464355469
1	469.3963317871094
2	469.8363342285156
1	470.35638427734375
2	471.2563171386719
1	471.6863098144531
2	472.2763671875
1	473.07635498046875
2	473.5563049316406
1	474.1163024902344
2	474.6562805175781
1	475.1362609863281
2	475.6063232421875
1	476.0162658691406
2	476.4662780761719
1	476.91632080078125
2	477.3762512207031
1	477.8262634277344
2	478.2262268066406
1	478.6862487792969
2	479.1162414550781
1	479.5962219238281
2	480.0362243652344
1	480.4662170410156
2	480.9562072753906
1	481.4062194824219
2	481.8262023925781
1	482.22625732421875
2	482.6861877441406
1	483.166259765625
2	483.646240234375
1	484.0961608886719
2	484.58624267578125
1	484.9761657714844
2	485.5162353515625
1	486.1061706542969
2	486.6561584472656
1	487.16619873046875
2	487.6561584472656
1	488.1861267089844
2	488.6361389160156
1	489.1261291503906
2	489.5761413574219
1	490.076171875
2	490.4261169433594
1	490.8061218261719
2	491.2261047363281
1	491.62615966796875
2	492.0260925292969
1	492.6661071777344
2	493.0960998535156
1	493.5260925292969
2	493.9560852050781
1	494.3060607910156
2	494.7861328125
1	495.1561279296875
2	495.57611083984375
1	496.0060729980469
2	496.3861083984375
1	496.7860412597656
2	497.2060241699219
1	497.5860290527344
2	497.9860534667969
1	498.3560485839844
2	498.7560119628906
1	499.2760314941406
2	499.8260192871094
1	500.1960144042969
2	500.5960693359375
1	500.9560241699219
2	501.3460693359375
1	501.9059753417969
2	502.5859680175781
1	503.0559997558594
2	503.5660400390625
1	504.18603515625
2	504.68603515625
1	505.0560302734375
2	505.5659484863281
1	505.97601318359375
2	506.6859436035156
1	507.0459289550781
2	507.6859436035156
1	508.08599853515625
2	508.45599365234375
1	508.93597412109375
2	509.4759216308594
1	510.0058898925781
2	510.7558898925781
1	511.28594970703125
2	511.7359619140625
1	512.2259521484375
2	512.6958923339844
1	513.095947265625
2	513.4659423828125
1	513.8758850097656
2	514.2258605957031
1	514.7258605957031
2	515.1758728027344
1	515.555908203125
2	515.8958435058594
1	516.2758483886719
2	516.6458435058594
1	517.0258483886719
2	517.4058532714844
1	517.7958984375
2	518.1258239746094
1	518.6458740234375
2	519.0858764648438
1	519.5058288574219
2	519.9958190917969
1	520.3858642578125
2	520.7157897949219
1	521.0857849121094
2	521.7057800292969
1	522.1858520507812
2	522.7157897949219
1	523.1357727050781
2	523.5458374023438
1	524.0657653808594
2	524.5057678222656
1	525.0057678222656
2	525.4658203125
1	525.9757385253906
2	526.4157409667969
1	526.935791015625
2	527.3357238769531
1	527.8157043457031
2	528.2857360839844
1	528.7257690429688
2	529.2557067871094
1	529.5957641601562
2	530.0057067871094
1	530.5357666015625
2	530.90576171875
1	531.3656921386719
2	531.9557495117188
1	532.2256774902344
2	532.7756652832031
1	533.2557373046875
2	533.7656555175781
1	534.3256530761719
2	534.9656677246094
1	535.8256530761719
2	536.2257080078125
1	536.7356262207031
2	537.2656860351562
1	537.7656860351562
2	538.1756286621094
1	538.6556091308594
2	539.0856018066406
1	539.5856018066406
2	540.0956115722656
1	540.5755920410156
2	540.9756469726562
1	541.3955993652344
2	541.78564453125
1	542.2355651855469
2	542.6655578613281
1	543.0655822753906
2	543.4855651855469
1	543.8655700683594
2	544.2855529785156
1	544.6856079101562
2	545.0556030273438
1	545.5155334472656
2	545.8955383300781
1	546.2655334472656
2	546.6855163574219
1	547.1255187988281
2	547.4955139160156
1	547.9755859375
2	548.4255065917969
1	548.9054870605469
2	549.4355163574219
1	550.0555114746094
2	550.435546875
1	550.9054870605469
2	551.2854919433594
1	551.685546875
2	552.1155395507812
1	552.4855346679688
2	552.8854675292969
1	553.5255126953125
2	554.0054626464844
1	554.3854675292969
2	554.885498046875
1	555.2655029296875
2	555.87548828125
1	556.3654479980469
2	556.7354431152344
1	557.2454833984375
2	557.8054809570312
1	558.2854614257812
2	558.7354736328125
1	559.2353820800781
2	559.6153869628906
1	560.0754089355469
2	560.4753723144531
1	560.9554443359375
2	561.3753967285156
1	561.7053527832031
2	562.1553649902344
1	562.6254272460938
2	563.0353698730469
1	563.5053405761719
2	563.8953552246094
1	564.3353576660156
2	564.7753601074219
1	565.1753234863281
2	565.5753479003906
1	566.025390625
2	566.4253234863281
1	566.7453308105469
2	567.1953735351562
1	567.6253662109375
2	568.0453186035156
1	568.6653137207031
2	569.2052917480469
1	569.7853088378906
2	570.3152770996094
1	570.8852844238281
2	571.2853393554688
1	571.7452697753906
2	572.1952819824219
1	572.6453247070312
2	573.1453247070312
1	573.6052551269531
2	574.0252380371094
1	574.4052429199219
2	574.8852233886719
1	575.3652954101562
2	575.8152160644531
1	576.2152404785156
2	576.6452331542969
1	576.9952087402344
2	577.4252014160156
1	577.7752685546875
2	578.2052612304688
1	578.6752014160156
2	579.0251770019531
1	579.4352416992188
2	579.8551940917969
1	580.2552490234375
2	580.6752319335938
1	581.0751647949219
2	581.4252319335938
1	581.8351745605469
2	582.2051696777344
1	582.5452270507812
2	582.9451599121094
1	583.34521484375
2	583.7052001953125
1	584.1051330566406
2	584.4951477050781
1	584.8952026367188
2	585.2251281738281
1	585.6451110839844
2	586.05517578125
1	586.4551086425781
2	586.8951110839844
1	587.2451782226562
2	587.6751708984375
1	588.1051635742188
2	588.5050964355469
1	588.9250793457031
2	589.3351440429688
1	589.7550964355469
2	590.3750915527344
1	590.8751220703125
2	591.4451293945312
1	591.8651123046875
2	592.2950744628906
1	592.8051147460938
2	593.235107421875
1	593.6550598144531
2	594.0350952148438
1	594.4550476074219
2	594.7850952148438
1	595.1750183105469
2	595.5750732421875
1	595.9750061035156
2	596.3050231933594
1	596.7749938964844
2	597.1650085449219
1	597.5550537109375
2	597.925048828125
1	598.2850036621094
2	598.68505859375
1	599.1050415039062
2	599.5249938964844
1	599.9349670410156
2	600.3550415039062
1	600.7549743652344
2	601.155029296875
1	601.5349426269531
2	601.9550170898438
1	602.385009765625
2	602.8250122070312
1	603.2249450683594
2	603.6449279785156
1	604.0149230957031
2	604.4249877929688
1	604.7949829101562
2	605.2149353027344
1	605.6148986816406
2	606.0549011230469
1	606.4449157714844
2	607.1748962402344
1	607.7248840332031
2	608.1349487304688
1	608.6448669433594
2	609.0448913574219
1	609.4848937988281
2	610.0448913574219
1	610.4849243164062
2	610.9348449707031
1	611.3148498535156
2	611.8648376464844
1	612.4049072265625
2	612.9049072265625
1	613.4148254394531
2	613.7448425292969
1	614.4348449707031
2	615.0648803710938
1	615.4448852539062
2	615.9248657226562
1	616.3348083496094
2	616.73486328125
1	617.1247863769531
2	617.4947814941406
1	617.8747863769531
2	618.224853515625
1	618.6047668457031
2	618.9947814941406
1	619.3948364257812
2	619.7648315429688
1	620.204833984375
2	620.5648193359375
1	620.9547424316406
2	621.2647399902344
1	621.6647644042969
2	622.0347595214844
1	622.3947448730469
2	622.7647399902344
1	623.1047973632812
2	623.5447082519531
1	623.90478515625
2	624.2847900390625
1	624.6347351074219
2	624.9847106933594
1	625.4046936035156
2	625.7347106933594
1	626.1546936035156
2	626.5346984863281
1	626.874755859375
2	627.3047485351562
1	627.7547607421875
2	628.2046813964844
1	628.6647338867188
2	629.1446838378906
1	629.4847412109375
2	629.9246520996094
1	630.3146667480469
2	630.6946716308594
1	631.07470703125
2	631.4447021484375
1	631.8346252441406
2	632.2346496582031
1	632.7146301269531
2	633.1046447753906
1	633.5046997070312
2	633.9046325683594
1	634.3246154785156
2	634.7246704101562
1	635.1746826171875
2	635.53466796875
1	635.9746704101562
2	636.4546508789062
1	636.8645935058594
2	637.3146057128906
